PGA (g),PoE (IO CCP),PoE (IO Experimental),PoE (IO NBC 205 2024),PoE (LS CCP),PoE (LS Experimental),PoE (LS NBC 205 2024),PoE (CP CCP),PoE (CP Experimental),PoE (CP NBC 205 2024)
0.7947947948,0.999762189,0.9960129665,0.9999987187,0.9844720838,0.6300360301,0.8745388395,0.7830916829,0.279774918,0.3095512746
0.7967967968,0.999767442,0.9960904868,0.9999988002,0.9846983444,0.6313921176,0.8765960954,0.7844647582,0.2807957242,0.3122495999
0.7987987988,0.9997725738,0.9961664646,0.9999988766,0.9849212106,0.632743174,0.8786245291,0.7858293525,0.2818157596,0.3149512241
0.8008008008,0.9997775873,0.9962409311,0.9999989481,0.9851407341,0.6340892131,0.8806244153,0.7871855097,0.2828350175,0.3176559862
0.8028028028,0.9997824854,0.9963139168,0.9999990151,0.9853569661,0.6354302489,0.8825960299,0.7885332736,0.2838534911,0.3203637258
0.8048048048,0.9997872707,0.9963854516,0.9999990778,0.9855699567,0.6367662956,0.8845396492,0.789872688,0.2848711738,0.3230742831
0.8068068068,0.9997919462,0.996455565,0.9999991365,0.9857797555,0.6380973671,0.8864555503,0.7912037965,0.285888059,0.3257874989
0.8088088088,0.9997965142,0.9965242857,0.9999991915,0.9859864111,0.6394234776,0.888344011,0.792526643,0.2869041402,0.328503215
0.8108108108,0.9998009776,0.9965916417,0.999999243,0.9861899715,0.6407446412,0.8902053093,0.7938412709,0.287919411,0.3312212736
0.8128128128,0.9998053386,0.9966576607,0.9999992912,0.986390484,0.6420608722,0.8920397238,0.7951477237,0.2889338651,0.333941518
0.8148148148,0.9998095998,0.9967223696,0.9999993363,0.986587995,0.6433721848,0.8938475332,0.7964460449,0.2899474962,0.336663792
0.8168168168,0.9998137636,0.9967857951,0.9999993786,0.9867825505,0.6446785932,0.8956290161,0.797736278,0.290960298,0.3393879403
0.8188188188,0.9998178322,0.9968479629,0.9999994182,0.9869741954,0.6459801118,0.8973844515,0.7990184661,0.2919722646,0.3421138086
0.8208208208,0.999821808,0.9969088984,0.9999994552,0.9871629743,0.6472767549,0.899114118,0.8002926525,0.2929833898,0.344841243
0.8228228228,0.9998256931,0.9969686266,0.9999994899,0.9873489308,0.648568537,0.9008182941,0.8015588803,0.2939936675,0.3475700909
0.8248248248,0.9998294898,0.9970271719,0.9999995224,0.987532108,0.6498554723,0.9024972582,0.8028171925,0.295003092,0.3503002003
0.8268268268,0.9998332,0.997084558,0.9999995529,0.9877125483,0.6511375755,0.904151288,0.8040676322,0.2960116574,0.3530314202
0.8288288288,0.9998368259,0.9971408084,0.9999995813,0.9878902936,0.652414861,0.9057806611,0.8053102421,0.2970193578,0.3557636005
0.8308308308,0.9998403694,0.9971959459,0.999999608,0.9880653848,0.6536873432,0.9073856543,0.806545065,0.2980261876,0.3584965921
0.8328328328,0.9998438325,0.9972499931,0.999999633,0.9882378624,0.6549550367,0.9089665438,0.8077721436,0.2990321412,0.3612302466
0.8348348348,0.9998472172,0.9973029719,0.9999996564,0.9884077664,0.656217956,0.9105236052,0.8089915204,0.3000372129,0.3639644169
0.8368368368,0.9998505252,0.9973549038,0.9999996783,0.988575136,0.6574761158,0.9120571133,0.8102032379,0.3010413973,0.3666989565
0.8388388388,0.9998537583,0.99740581,0.9999996988,0.9887400099,0.6587295307,0.913567342,0.8114073385,0.3020446888,0.3694337203
0.8408408408,0.9998569184,0.9974557111,0.9999997179,0.988902426,0.6599782152,0.9150545642,0.8126038642,0.3030470823,0.3721685638
0.8428428428,0.9998600071,0.9975046273,0.9999997359,0.9890624219,0.661222184,0.916519052,0.8137928574,0.3040485722,0.3749033437
0.8448448448,0.9998630262,0.9975525785,0.9999997527,0.9892200345,0.6624614517,0.9179610763,0.81497436,0.3050491534,0.3776379179
0.8468468468,0.9998659772,0.9975995842,0.9999997685,0.9893753,0.6636960331,0.9193809068,0.8161484138,0.3060488207,0.380372145
0.8488488488,0.9998688618,0.9976456632,0.9999997832,0.9895282543,0.6649259429,0.9207788122,0.8173150607,0.307047569,0.3831058849
0.8508508509,0.9998716815,0.9976908343,0.999999797,0.9896789325,0.6661511956,0.9221550598,0.8184743423,0.3080453932,0.3858389985
0.8528528529,0.9998744378,0.9977351158,0.99999981,0.9898273694,0.6673718062,0.9235099157,0.8196263002,0.3090422883,0.3885713477
0.8548548549,0.9998771323,0.9977785255,0.9999998221,0.9899735991,0.6685877892,0.9248436446,0.8207709757,0.3100382494,0.3913027957
0.8568568569,0.9998797663,0.997821081,0.9999998334,0.9901176552,0.6697991595,0.9261565097,0.8219084101,0.3110332716,0.3940332065
0.8588588589,0.9998823414,0.9978627994,0.999999844,0.9902595708,0.6710059317,0.9274487728,0.8230386446,0.3120273501,0.3967624456
0.8608608609,0.9998848588,0.9979036976,0.999999854,0.9903993785,0.6722081207,0.9287206943,0.8241617203,0.3130204802,0.3994903793
0.8628628629,0.9998873199,0.997943792,0.9999998633,0.9905371104,0.6734057413,0.9299725328,0.8252776779,0.3140126572,0.402216875
0.8648648649,0.9998897261,0.9979830987,0.999999872,0.990672798,0.6745988081,0.9312045455,0.8263865583,0.3150038764,0.4049418016
0.8668668669,0.9998920785,0.9980216336,0.9999998801,0.9908064726,0.6757873361,0.9324169879,0.827488402,0.3159941332,0.4076650289
0.8688688689,0.9998943785,0.9980594122,0.9999998877,0.9909381646,0.6769713399,0.9336101139,0.8285832496,0.3169834232,0.4103864278
0.8708708709,0.9998966273,0.9980964496,0.9999998949,0.9910679044,0.6781508344,0.9347841754,0.8296711414,0.3179717418,0.4131058705
0.8728728729,0.999898826,0.9981327607,0.9999999016,0.9911957215,0.6793258343,0.9359394228,0.8307521175,0.3189590848,0.4158232304
0.8748748749,0.9999009759,0.9981683601,0.9999999078,0.9913216452,0.6804963545,0.9370761046,0.8318262182,0.3199454477,0.418538382
0.8768768769,0.999903078,0.998203262,0.9999999137,0.9914457043,0.6816624098,0.9381944675,0.8328934832,0.3209308263,0.4212512009
0.8788788789,0.9999051335,0.9982374804,0.9999999192,0.9915679271,0.6828240149,0.9392947565,0.8339539524,0.3219152163,0.4239615641
0.8808808809,0.9999071434,0.998271029,0.9999999243,0.9916883415,0.6839811846,0.9403772144,0.8350076654,0.3228986135,0.4266693498
0.8828828829,0.9999091088,0.9983039212,0.9999999292,0.991806975,0.6851339338,0.9414420823,0.8360546616,0.3238810139,0.4293744372
0.8848848849,0.9999110307,0.9983361702,0.9999999337,0.9919238547,0.6862822772,0.9424895993,0.8370949805,0.3248624133,0.4320767069
0.8868868869,0.9999129101,0.9983677887,0.9999999379,0.9920390072,0.6874262296,0.9435200025,0.8381286612,0.3258428078,0.4347760406
0.8888888889,0.9999147481,0.9983987895,0.9999999418,0.9921524587,0.6885658058,0.9445335272,0.8391557427,0.3268221934,0.4374723213
0.8908908909,0.9999165455,0.9984291848,0.9999999455,0.992264235,0.6897010206,0.9455304064,0.8401762639,0.3278005662,0.4401654333
0.8928928929,0.9999183033,0.9984589868,0.999999949,0.9923743615,0.6908318887,0.9465108714,0.8411902636,0.3287779223,0.442855262
0.8948948949,0.9999200224,0.9984882074,0.9999999522,0.9924828633,0.6919584249,0.9474751512,0.8421977803,0.329754258,0.4455416941
0.8968968969,0.9999217037,0.9985168581,0.9999999553,0.9925897651,0.693080644,0.9484234728,0.8431988525,0.3307295695,0.4482246175
0.8988988989,0.999923348,0.9985449503,0.9999999581,0.992695091,0.6941985607,0.9493560611,0.8441935184,0.331703853,0.4509039214
0.9009009009,0.9999249563,0.9985724951,0.9999999608,0.992798865,0.6953121897,0.9502731392,0.8451818162,0.332677105,0.4535794962
0.9029029029,0.9999265293,0.9985995036,0.9999999633,0.9929011105,0.6964215457,0.9511749276,0.8461637837,0.3336493218,0.4562512337
0.9049049049,0.9999280678,0.9986259863,0.9999999656,0.9930018508,0.6975266436,0.9520616451,0.8471394589,0.3346205,0.4589190266
0.9069069069,0.9999295726,0.9986519538,0.9999999678,0.9931011086,0.6986274979,0.9529335082,0.8481088793,0.3355906359,0.4615827692
0.9089089089,0.9999310445,0.9986774164,0.9999999698,0.9931989064,0.6997241234,0.9537907312,0.8490720825,0.3365597262,0.464242357
0.9109109109,0.9999324843,0.998702384,0.9999999718,0.9932952663,0.7008165347,0.9546335265,0.8500291057,0.3375277675,0.4668976867
0.9129129129,0.9999338926,0.9987268666,0.9999999735,0.9933902101,0.7019047466,0.9554621041,0.8509799862,0.3384947564,0.4695486561
0.9149149149,0.9999352703,0.9987508738,0.9999999752,0.9934837591,0.7029887736,0.9562766721,0.8519247608,0.3394606896,0.4721951646
0.9169169169,0.9999366179,0.998774415,0.9999999768,0.9935759345,0.7040686304,0.9570774361,0.8528634665,0.3404255638,0.4748371126
0.9189189189,0.9999379362,0.9987974996,0.9999999783,0.9936667571,0.7051443316,0.9578645998,0.85379614,0.3413893759,0.4774744019
0.9209209209,0.9999392258,0.9988201366,0.9999999796,0.9937562472,0.7062158918,0.9586383647,0.8547228177,0.3423521227,0.4801069354
0.9229229229,0.9999404875,0.9988423349,0.9999999809,0.9938444251,0.7072833256,0.9593989301,0.8556435361,0.343313801,0.4827346174
0.9249249249,0.9999417217,0.9988641033,0.9999999821,0.9939313105,0.7083466476,0.9601464932,0.8565583312,0.3442744079,0.4853573534
0.9269269269,0.9999429292,0.9988854501,0.9999999833,0.994016923,0.7094058723,0.9608812488,0.8574672392,0.3452339402,0.4879750503
0.9289289289,0.9999441105,0.998906384,0.9999999843,0.9941012817,0.7104610143,0.9616033899,0.8583702959,0.346192395,0.4905876161
0.9309309309,0.9999452663,0.9989269129,0.9999999853,0.9941844057,0.711512088,0.9623131071,0.8592675369,0.3471497694,0.49319496
0.9329329329,0.9999463971,0.998947045,0.9999999863,0.9942663136,0.7125591079,0.9630105888,0.8601589979,0.3481060605,0.4957969927
0.9349349349,0.9999475034,0.9989667882,0.9999999871,0.9943470236,0.7136020886,0.9636960214,0.8610447141,0.3490612654,0.4983936259
0.9369369369,0.9999485859,0.99898615,0.9999999879,0.9944265538,0.7146410444,0.9643695891,0.8619247208,0.3500153813,0.5009847727
0.9389389389,0.999949645,0.9990051382,0.9999999887,0.9945049221,0.7156759899,0.9650314739,0.8627990531,0.3509684055,0.5035703475
0.9409409409,0.9999506814,0.99902376,0.9999999894,0.9945821459,0.7167069393,0.9656818556,0.8636677457,0.3519203353,0.5061502658
0.9429429429,0.9999516954,0.9990420228,0.9999999901,0.9946582425,0.7177339071,0.9663209122,0.8645308334,0.3528711679,0.5087244444
0.9449449449,0.9999526877,0.9990599336,0.9999999907,0.9947332288,0.7187569077,0.9669488191,0.8653883507,0.3538209008,0.5112928013
0.9469469469,0.9999536586,0.9990774994,0.9999999913,0.9948071216,0.7197759553,0.9675657498,0.8662403321,0.3547695313,0.5138552559
0.9489489489,0.9999546087,0.999094727,0.9999999919,0.9948799374,0.7207910644,0.9681718759,0.8670868116,0.3557170569,0.5164117287
0.950950951,0.9999555385,0.9991116232,0.9999999924,0.9949516922,0.7218022491,0.9687673665,0.8679278233,0.3566634752,0.5189621415
0.952952953,0.9999564483,0.9991281944,0.9999999929,0.9950224021,0.7228095238,0.9693523888,0.8687634011,0.3576087836,0.5215064172
0.954954955,0.9999573386,0.999144447,0.9999999933,0.9950920828,0.7238129027,0.9699271081,0.8695935788,0.3585529797,0.5240444801
0.956956957,0.99995821,0.9991603874,0.9999999937,0.9951607497,0.7248124,0.9704916872,0.8704183897,0.3594960611,0.5265762557
0.958958959,0.9999590627,0.9991760217,0.9999999941,0.9952284181,0.7258080298,0.9710462872,0.8712378674,0.3604380255,0.5291016705
0.960960961,0.9999598973,0.999191356,0.9999999945,0.995295103,0.7267998065,0.9715910669,0.8720520449,0.3613788706,0.5316206525
0.962962963,0.999960714,0.9992063961,0.9999999948,0.9953608191,0.727787744,0.9721261834,0.8728609553,0.3623185941,0.5341331308
0.964964965,0.9999615134,0.9992211479,0.9999999952,0.995425581,0.7287718565,0.9726517913,0.8736646316,0.3632571937,0.5366390356
0.966966967,0.9999622957,0.999235617,0.9999999955,0.9954894029,0.729752158,0.9731680435,0.8744631063,0.3641946674,0.5391382984
0.968968969,0.9999630614,0.999249809,0.9999999958,0.995552299,0.7307286627,0.973675091,0.875256412,0.3651310128,0.541630852
0.970970971,0.9999638109,0.9992637294,0.999999996,0.9956142832,0.7317013846,0.9741730824,0.8760445812,0.366066228,0.5441166302
0.972972973,0.9999645445,0.9992773834,0.9999999963,0.9956753691,0.7326703375,0.9746621647,0.8768276459,0.3670003108,0.546595568
0.974974975,0.9999652625,0.9992907764,0.9999999965,0.9957355701,0.7336355356,0.9751424827,0.8776056381,0.3679332591,0.5490676018
0.976976977,0.9999659653,0.9993039134,0.9999999967,0.9957948995,0.7345969927,0.9756141795,0.8783785899,0.3688650711,0.5515326689
0.978978979,0.9999666533,0.9993167995,0.9999999969,0.9958533704,0.7355547228,0.9760773959,0.8791465328,0.3697957447,0.5539907079
0.980980981,0.9999673267,0.9993294395,0.9999999971,0.9959109956,0.7365087396,0.9765322712,0.8799094984,0.3707252779,0.5564416586
0.982982983,0.9999679859,0.9993418385,0.9999999973,0.9959677878,0.7374590572,0.9769789424,0.8806675181,0.3716536689,0.5588854618
0.984984985,0.9999686312,0.9993540009,0.9999999975,0.9960237593,0.7384056892,0.977417545,0.881420623,0.3725809158,0.5613220596
0.986986987,0.9999692629,0.9993659316,0.9999999976,0.9960789225,0.7393486494,0.9778482122,0.8821688442,0.3735070168,0.5637513953
0.988988989,0.9999698813,0.999377635,0.9999999978,0.9961332894,0.7402879517,0.9782710758,0.8829122125,0.3744319701,0.5661734131
0.990990991,0.9999704867,0.9993891155,0.9999999979,0.996186872,0.7412236096,0.9786862653,0.8836507587,0.375355774,0.5685880585
0.992992993,0.9999710793,0.9994003776,0.9999999981,0.9962396818,0.742155637,0.9790939088,0.8843845133,0.3762784266,0.5709952781
0.994994995,0.9999716595,0.9994114256,0.9999999982,0.9962917305,0.7430840475,0.9794941322,0.8851135066,0.3771999264,0.5733950197
0.996996997,0.9999722276,0.9994222635,0.9999999983,0.9963430295,0.7440088547,0.97988706,0.885837769,0.3781202716,0.575787232
0.998998999,0.9999727837,0.9994328955,0.9999999984,0.9963935897,0.7449300721,0.9802728145,0.8865573303,0.3790394606,0.578171865
1.001001001,0.9999733282,0.9994433257,0.9999999985,0.9964434224,0.7458477134,0.9806515166,0.8872722205,0.3799574919,0.5805488697
1.003003003,0.9999738613,0.9994535579,0.9999999986,0.9964925383,0.746761792,0.9810232853,0.8879824694,0.3808743639,0.5829181982
1.005005005,0.9999743833,0.9994635961,0.9999999987,0.9965409481,0.7476723215,0.9813882378,0.8886881064,0.381790075,0.5852798037
1.007007007,0.9999748944,0.999473444,0.9999999988,0.9965886623,0.7485793153,0.9817464898,0.8893891609,0.3827046238,0.5876336405
1.009009009,0.9999753948,0.9994831053,0.9999999988,0.9966356912,0.7494827869,0.9820981551,0.8900856622,0.3836180088,0.5899796639
1.011011011,0.9999758848,0.9994925837,0.9999999989,0.9966820451,0.7503827495,0.9824433459,0.8907776394,0.3845302285,0.5923178304
1.013013013,0.9999763645,0.9995018827,0.999999999,0.9967277339,0.7512792167,0.9827821727,0.8914651214,0.3854412816,0.5946480974
1.015015015,0.9999768343,0.9995110059,0.999999999,0.9967727676,0.7521722016,0.9831147445,0.8921481368,0.3863511667,0.5969704234
1.017017017,0.9999772944,0.9995199565,0.9999999991,0.9968171558,0.7530617176,0.9834411686,0.8928267143,0.3872598824,0.599284768
1.019019019,0.9999777448,0.9995287381,0.9999999992,0.9968609082,0.753947778,0.9837615506,0.8935008823,0.3881674275,0.6015910917
1.021021021,0.999978186,0.9995373539,0.9999999992,0.9969040342,0.7548303959,0.9840759946,0.8941706691,0.3890738006,0.6038893561
1.023023023,0.999978618,0.999545807,0.9999999993,0.9969465431,0.7557095845,0.9843846031,0.8948361027,0.3899790006,0.606179524
1.025025025,0.999979041,0.9995541007,0.9999999993,0.996988444,0.756585357,0.9846874771,0.8954972111,0.3908830261,0.6084615588
1.027027027,0.9999794553,0.9995622381,0.9999999994,0.9970297459,0.7574577265,0.9849847161,0.8961540222,0.391785876,0.6107354252
1.029029029,0.999979861,0.9995702222,0.9999999994,0.9970704577,0.758326706,0.9852764178,0.8968065634,0.3926875492,0.6130010889
1.031031031,0.9999802584,0.9995780559,0.9999999994,0.9971105882,0.7591923086,0.9855626787,0.8974548624,0.3935880445,0.6152585165
1.033033033,0.9999806476,0.9995857422,0.9999999995,0.9971501459,0.7600545473,0.9858435937,0.8980989463,0.3944873607,0.6175076754
1.035035035,0.9999810287,0.999593284,0.9999999995,0.9971891394,0.7609134351,0.9861192563,0.8987388424,0.3953854969,0.6197485344
1.037037037,0.999981402,0.9996006839,0.9999999995,0.9972275769,0.7617689848,0.9863897584,0.8993745776,0.396282452,0.6219810628
1.039039039,0.9999817676,0.9996079449,0.9999999996,0.9972654666,0.7626212094,0.9866551907,0.9000061789,0.3971782249,0.6242052312
1.041041041,0.9999821257,0.9996150695,0.9999999996,0.9973028168,0.7634701218,0.9869156422,0.9006336728,0.3980728147,0.6264210109
1.043043043,0.9999824764,0.9996220604,0.9999999996,0.9973396353,0.7643157347,0.9871712007,0.9012570859,0.3989662203,0.6286283744
1.045045045,0.99998282,0.9996289202,0.9999999996,0.9973759299,0.7651580609,0.9874219526,0.9018764446,0.3998584409,0.6308272948
1.047047047,0.9999831565,0.9996356514,0.9999999997,0.9974117085,0.7659971132,0.9876679829,0.9024917752,0.4007494755,0.6330177463
1.049049049,0.9999834861,0.9996422565,0.9999999997,0.9974469786,0.7668329043,0.9879093752,0.9031031036,0.4016393233,0.6351997041
1.051051051,0.9999838089,0.9996487379,0.9999999997,0.9974817477,0.7676654468,0.9881462118,0.9037104558,0.4025279834,0.6373731441
1.053053053,0.9999841252,0.9996550981,0.9999999997,0.9975160232,0.7684947534,0.9883785738,0.9043138576,0.4034154549,0.6395380433
1.055055055,0.999984435,0.9996613393,0.9999999997,0.9975498123,0.7693208367,0.9886065409,0.9049133346,0.404301737,0.6416943794
1.057057057,0.9999847385,0.9996674638,0.9999999998,0.9975831223,0.7701437092,0.9888301914,0.9055089122,0.405186829,0.643842131
1.059059059,0.9999850358,0.9996734739,0.9999999998,0.9976159601,0.7709633834,0.9890496026,0.9061006158,0.4060707301,0.6459812777
1.061061061,0.999985327,0.9996793718,0.9999999998,0.9976483328,0.7717798719,0.9892648504,0.9066884705,0.4069534396,0.6481117999
1.063063063,0.9999856124,0.9996851597,0.9999999998,0.9976802471,0.7725931871,0.9894760094,0.9072725014,0.4078349567,0.6502336788
1.065065065,0.9999858919,0.9996908396,0.9999999998,0.9977117098,0.7734033413,0.9896831531,0.9078527332,0.4087152808,0.6523468965
1.067067067,0.9999861657,0.9996964137,0.9999999998,0.9977427275,0.774210347,0.9898863539,0.9084291908,0.4095944112,0.6544514358
1.069069069,0.999986434,0.9997018839,0.9999999998,0.9977733067,0.7750142165,0.9900856827,0.9090018986,0.4104723472,0.6565472806
1.071071071,0.9999866968,0.9997072523,0.9999999998,0.9978034539,0.775814962,0.9902812095,0.9095708812,0.4113490883,0.6586344154
1.073073073,0.9999869543,0.9997125208,0.9999999999,0.9978331754,0.7766125958,0.9904730031,0.9101361627,0.4122246339,0.6607128255
1.075075075,0.9999872066,0.9997176913,0.9999999999,0.9978624775,0.7774071302,0.9906611312,0.9106977673,0.4130989834,0.6627824971
1.077077077,0.9999874538,0.9997227658,0.9999999999,0.9978913662,0.7781985773,0.9908456601,0.9112557191,0.4139721363,0.6648434172
1.079079079,0.999987696,0.999727746,0.9999999999,0.9979198477,0.7789869492,0.9910266554,0.9118100417,0.414844092,0.6668955734
1.081081081,0.9999879334,0.9997326337,0.9999999999,0.997947928,0.7797722581,0.9912041814,0.912360759,0.41571485,0.6689389544
1.083083083,0.9999881659,0.9997374308,0.9999999999,0.9979756127,0.780554516,0.9913783013,0.9129078945,0.4165844099,0.6709735494
1.085085085,0.9999883937,0.9997421389,0.9999999999,0.9980029079,0.7813337349,0.9915490772,0.9134514716,0.4174527712,0.6729993483
1.087087087,0.999988617,0.9997467598,0.9999999999,0.9980298191,0.7821099268,0.9917165705,0.9139915135,0.4183199335,0.6750163421
1.089089089,0.9999888358,0.9997512951,0.9999999999,0.9980563519,0.7828831036,0.9918808411,0.9145280434,0.4191858964,0.6770245223
1.091091091,0.9999890501,0.9997557464,0.9999999999,0.998082512,0.7836532774,0.9920419481,0.9150610842,0.4200506595,0.679023881
1.093093093,0.9999892602,0.9997601154,0.9999999999,0.9981083046,0.7844204598,0.9921999498,0.9155906589,0.4209142224,0.6810144113
1.095095095,0.9999894661,0.9997644037,0.9999999999,0.9981337353,0.7851846628,0.9923549031,0.91611679,0.4217765848,0.6829961069
1.097097097,0.9999896678,0.9997686126,0.9999999999,0.9981588092,0.7859458982,0.9925068643,0.9166395002,0.4226377464,0.6849689622
1.099099099,0.9999898655,0.9997727439,0.9999999999,0.9981835315,0.7867041776,0.9926558885,0.917158812,0.4234977068,0.6869329723
1.101101101,0.9999900592,0.9997767989,0.9999999999,0.9982079074,0.7874595129,0.99280203,0.9176747475,0.4243564658,0.6888881329
1.103103103,0.9999902491,0.9997807792,0.9999999999,0.998231942,0.7882119156,0.9929453421,0.9181873289,0.4252140231,0.6908344407
1.105105105,0.9999904351,0.999784686,0.9999999999,0.9982556401,0.7889613975,0.9930858772,0.9186965783,0.4260703785,0.6927718926
1.107107107,0.9999906175,0.9997885209,1,0.9982790068,0.78970797,0.9932236869,0.9192025175,0.4269255318,0.6947004866
1.109109109,0.9999907962,0.9997922851,1,0.9983020467,0.7904516448,0.9933588217,0.9197051682,0.4277794827,0.6966202211
1.111111111,0.9999909714,0.9997959801,1,0.9983247647,0.7911924334,0.9934913314,0.9202045521,0.4286322311,0.6985310953
1.113113113,0.9999911431,0.9997996072,1,0.9983471653,0.7919303473,0.9936212648,0.9207006907,0.4294837768,0.7004331088
1.115115115,0.9999913113,0.9998031675,1,0.9983692534,0.7926653978,0.99374867,0.9211936052,0.4303341197,0.7023262621
1.117117117,0.9999914762,0.9998066625,1,0.9983910332,0.7933975965,0.9938735943,0.921683317,0.4311832596,0.7042105563
1.119119119,0.9999916379,0.9998100933,1,0.9984125094,0.7941269546,0.9939960839,0.9221698469,0.4320311965,0.7060859929
1.121121121,0.9999917963,0.9998134612,1,0.9984336864,0.7948534835,0.9941161844,0.9226532161,0.4328779302,0.7079525742
1.123123123,0.9999919516,0.9998167673,1,0.9984545684,0.7955771944,0.9942339407,0.9231334453,0.4337234608,0.7098103031
1.125125125,0.9999921039,0.9998200128,1,0.9984751597,0.7962980987,0.9943493966,0.9236105552,0.4345677881,0.7116591829
1.127127127,0.9999922531,0.9998231988,1,0.9984954646,0.7970162075,0.9944625955,0.9240845663,0.4354109121,0.7134992177
1.129129129,0.9999923994,0.9998263266,1,0.9985154871,0.797731532,0.9945735797,0.9245554991,0.4362528328,0.7153304122
1.131131131,0.9999925427,0.9998293971,1,0.9985352314,0.7984440832,0.994682391,0.9250233739,0.4370935502,0.7171527714
1.133133133,0.9999926833,0.9998324115,1,0.9985547015,0.7991538724,0.9947890703,0.9254882107,0.4379330644,0.7189663011
1.135135135,0.9999928211,0.9998353708,1,0.9985739014,0.7998609105,0.9948936579,0.9259500298,0.4387713753,0.7207710076
1.137137137,0.9999929562,0.999838276,1,0.9985928349,0.8005652086,0.9949961932,0.9264088509,0.4396084831,0.7225668977
1.139139139,0.9999930886,0.9998411283,1,0.9986115059,0.8012667777,0.9950967152,0.9268646938,0.4404443878,0.7243539788
1.141141141,0.9999932184,0.9998439285,1,0.9986299181,0.8019656286,0.9951952619,0.9273175783,0.4412790896,0.7261322587
1.143143143,0.9999933456,0.9998466776,1,0.9986480754,0.8026617722,0.9952918708,0.9277675239,0.4421125884,0.7279017459
1.145145145,0.9999934704,0.9998493767,1,0.9986659813,0.8033552195,0.9953865787,0.9282145499,0.4429448845,0.7296624493
1.147147147,0.9999935927,0.9998520266,1,0.9986836396,0.8040459812,0.9954794216,0.9286586756,0.4437759779,0.7314143783
1.149149149,0.9999937127,0.9998546283,1,0.9987010536,0.8047340682,0.9955704352,0.9290999203,0.4446058689,0.7331575428
1.151151151,0.9999938302,0.9998571827,1,0.9987182271,0.8054194911,0.9956596541,0.9295383029,0.4454345577,0.7348919534
1.153153153,0.9999939455,0.9998596907,1,0.9987351634,0.8061022606,0.9957471127,0.9299738425,0.4462620443,0.7366176208
1.155155155,0.9999940585,0.9998621531,1,0.9987518659,0.8067823875,0.9958328445,0.9304065577,0.4470883291,0.7383345565
1.157157157,0.9999941694,0.9998645708,1,0.998768338,0.8074598824,0.9959168825,0.9308364673,0.4479134122,0.7400427723
1.159159159,0.999994278,0.9998669446,1,0.998784583,0.8081347558,0.995999259,0.9312635898,0.4487372939,0.7417422805
1.161161161,0.9999943846,0.9998692754,1,0.9988006042,0.8088070182,0.996080006,0.9316879438,0.4495599745,0.743433094
1.163163163,0.999994489,0.9998715639,1,0.9988164047,0.8094766803,0.9961591545,0.9321095474,0.4503814541,0.7451152258
1.165165165,0.9999945915,0.999873811,1,0.9988319878,0.8101437524,0.9962367354,0.9325284189,0.4512017332,0.7467886898
1.167167167,0.9999946919,0.9998760174,1,0.9988473565,0.8108082451,0.9963127785,0.9329445764,0.4520208119,0.7484534999
1.169169169,0.9999947904,0.999878184,1,0.9988625139,0.8114701686,0.9963873137,0.9333580379,0.4528386907,0.7501096707
1.171171171,0.999994887,0.9998803113,1,0.998877463,0.8121295334,0.9964603697,0.9337688213,0.4536553698,0.751757217
1.173173173,0.9999949817,0.9998824002,1,0.9988922069,0.8127863498,0.9965319751,0.9341769442,0.4544708496,0.7533961544
1.175175175,0.9999950746,0.9998844514,1,0.9989067484,0.813440628,0.9966021579,0.9345824243,0.4552851304,0.7550264984
1.177177177,0.9999951657,0.9998864655,1,0.9989210905,0.8140923783,0.9966709455,0.9349852792,0.4560982126,0.7566482653
1.179179179,0.999995255,0.9998884434,1,0.9989352359,0.814741611,0.9967383649,0.9353855262,0.4569100967,0.7582614716
1.181181181,0.9999953426,0.9998903856,1,0.9989491875,0.8153883361,0.9968044424,0.9357831826,0.4577207829,0.7598661342
1.183183183,0.9999954285,0.9998922928,1,0.9989629481,0.8160325638,0.996869204,0.9361782656,0.4585302718,0.7614622705
1.185185185,0.9999955127,0.9998941656,1,0.9989765203,0.8166743042,0.9969326753,0.9365707922,0.4593385637,0.763049898
1.187187187,0.9999955954,0.9998960048,1,0.998989907,0.8173135674,0.9969948812,0.9369607795,0.4601456591,0.7646290348
1.189189189,0.9999956764,0.9998978109,1,0.9990031106,0.8179503633,0.9970558462,0.9373482443,0.4609515584,0.7661996994
1.191191191,0.9999957559,0.9998995845,1,0.9990161338,0.818584702,0.9971155945,0.9377332032,0.4617562621,0.7677619104
1.193193193,0.9999958338,0.9999013263,1,0.9990289792,0.8192165934,0.9971741497,0.938115673,0.4625597708,0.769315687
