fc_MPa,fy_MPa,Beam_Area_m2,Col_Area_m2,No_of_bay_X,No_of_bay_Y,No_of_bay_Z,Plinth_Area_m2,Aspect Ratio,Reinforcement Ratio
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,3,2,4,96,1.5,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,4,2,4,128,2,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,5,2,4,160,2.5,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,6,2,4,192,3,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,3,3,4,144,1,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,4,3,4,192,1.33333,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,5,3,4,240,1.66667,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,6,3,4,288,2,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,5,5,4,400,1,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
25,500,0.08875,0.1024,6,5,4,480,1.2,0.0201258
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,2,2,2,36,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,3,3,2,81,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,5,5,2,225,1,0.0180545
20,500,0.08875,0.1225,6,5,2,270,1.2,0.0180545
20,500,0.08875,0.1225,6,5,2,270,1.2,0.0180545
20,500,0.08875,0.1225,6,5,2,270,1.2,0.0180545
20,500,0.08875,0.1225,6,5,2,270,1.2,0.0180545
20,500,0.08875,0.1225,6,5,2,270,1.2,0.0180545
