Sample_no,RSN,fc_(MPa),fy_(MPa),Ab_(m2),Ac_(m2),Lx_(m),Ly_(m),Lz_(m),Nx,Ny,Nz,Ap_(m2),AR,Kfc,ρ,Tm_(sec),PGA_(g),PGV_(cm/sec),PGV/PGA_(sec),A_RMS_(g),V_RMS_(cm/sec),IA,CAV_(cm/sec),Tpred_(sec),Dsig_(sec),Sa(T1)_(g),T1_(s),T2_(s),T3_(s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
75,2476,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67557,0.36586,0.34804,0.31551,0.52785,0.43253,0.43005,2083.51,0.635,0.495,0,0,0.635,0,0
75,2510,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.6946,0.36586,0.34804,0.31551,0.57618,0.47697,0.47143,2635.647,0.917,0.652,0,0,0.917,5.49,5.49
75,2990,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.00402,0.36586,0.34804,0.31551,0.58989,0.48739,0.48189,2876.784,1.166,0.838,0,0,1.166,16.672,16.672
75,3282,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.72817,0.36586,0.34804,0.31551,0.56404,0.46608,0.46122,2541.55,0.852,0.623,0,0,0.852,3.091,3.091
75,3285,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.88849,0.36586,0.34804,0.31551,0.5804,0.48184,0.47479,2759.722,1.041,0.754,0,0,1.041,14.667,14.667
75,3319,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.8947,0.36586,0.34804,0.31551,0.59188,0.49057,0.48344,2871.04,1.151,0.826,0,0,1.151,18.449,18.449
75,3749,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.90532,0.36586,0.34804,0.31551,0.55596,0.46983,0.45908,2791.549,1.055,0.747,0,0,1.055,11.549,11.549
75,4199,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.65741,0.36586,0.34804,0.31551,0.57713,0.47479,0.46973,2596.407,0.909,0.705,0,0,0.909,5.176,5.176
75,4455,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.93443,0.36586,0.34804,0.31551,0.57869,0.47267,0.47132,2532.169,0.864,0.694,0,0,0.864,3.418,3.418
75,4458,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.93029,0.36586,0.34804,0.31551,0.5869,0.48182,0.4781,2812.741,1.06,0.747,0,0,1.06,14.367,14.367
75,4863,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.86391,0.36586,0.34804,0.31551,0.57958,0.48128,0.47451,2699.942,0.969,0.736,0,0,0.969,7.166,7.166
75,5117,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89591,0.36586,0.34804,0.31551,0.58205,0.48259,0.47432,2964.027,1.301,0.834,0,0,1.301,23.582,23.582
75,5259,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.81241,0.36586,0.34804,0.31551,0.58013,0.47838,0.47352,2627.761,0.918,0.678,0,0,0.918,5.454,5.454
75,5470,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.97097,0.36586,0.34804,0.31551,0.58822,0.48367,0.4783,2815.534,1.057,0.779,0,0,1.057,13.033,13.033
75,5665,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.89803,0.36586,0.34804,0.31551,0.57686,0.47791,0.47173,2807.045,1.085,0.758,0,0,1.085,13.909,13.909
75,5676,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.66722,0.36586,0.34804,0.31551,0.54769,0.44851,0.44613,2170.729,0.663,0.466,0,0,0.663,0,0
75,5814,20,500,0.08165,0.1024,4,3,3.1,5,5,2,300,1.33333,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87193,0.36586,0.34804,0.31551,0.58581,0.48428,0.47865,2700.069,1.007,0.802,0,0,1.007,9.3,9.3
76,139,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.92412,0.36808,0.35252,0.3204,0.59167,0.49443,0.48776,3327.27,1.136,0.832,0,0,1.136,14.149,14.149
76,334,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.69665,0.36808,0.35252,0.3204,0.57708,0.48171,0.4738,3150.952,0.973,0.684,0,0,0.973,7.328,7.328
76,410,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.88932,0.36808,0.35252,0.3204,0.59415,0.49501,0.4858,3225.974,1.027,0.804,0,0,1.027,9.519,9.519
76,496,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.89276,0.36808,0.35252,0.3204,0.58593,0.48829,0.47682,3042.581,0.9,0.672,0,0,0.9,5.072,5.072
76,949,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.87401,0.36808,0.35252,0.3204,0.5927,0.493,0.48477,3237.68,1.048,0.738,0,0,1.048,11.71,11.71
76,960,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.02412,0.36808,0.35252,0.3204,0.57369,0.48058,0.4734,3057.271,0.899,0.663,0,0,0.899,4.83,4.83
76,962,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.93759,0.36808,0.35252,0.3204,0.5034,0.46183,0.43734,3337.579,1.183,0.768,0,0,1.183,22.621,22.621
76,990,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,1.06677,0.36808,0.35252,0.3204,0.58301,0.48573,0.477,3072.893,0.9,0.636,0,0,0.9,4.821,4.821
76,998,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.94609,0.36808,0.35252,0.3204,0.57374,0.4792,0.47231,3309.448,1.104,0.792,0,0,1.104,12.135,12.135
76,1045,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.90619,0.36808,0.35252,0.3204,0.56001,0.47282,0.46989,3272.395,1.042,0.652,0,0,1.042,9.654,9.654
76,1052,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87844,0.36808,0.35252,0.3204,0.58751,0.48984,0.4801,3074.961,0.9,0.704,0,0,0.9,5.76,5.76
76,2476,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.6738,0.36808,0.35252,0.3204,0.54015,0.44977,0.43969,2493.912,0.659,0.516,0,0,0.659,0,0
76,2510,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.69905,0.36808,0.35252,0.3204,0.58524,0.48824,0.47705,3065.147,0.915,0.656,0,0,0.915,5.649,5.649
76,2990,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,1.03198,0.36808,0.35252,0.3204,0.59917,0.50036,0.49019,3398.812,1.227,0.852,0,0,1.227,21.423,21.423
76,3282,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.75249,0.36808,0.35252,0.3204,0.5852,0.48823,0.48148,3135.327,0.951,0.687,0,0,0.951,6.032,6.032
76,3285,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.89273,0.36808,0.35252,0.3204,0.58744,0.49172,0.48552,3298.777,1.091,0.753,0,0,1.091,17.907,17.907
76,3319,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.89861,0.36808,0.35252,0.3204,0.60221,0.50409,0.49721,3438.584,1.286,0.88,0,0,1.286,25.985,12.992
76,3749,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.8995,0.36808,0.35252,0.3204,0.59354,0.49368,0.48131,3346.382,1.144,0.774,0,0,1.144,15.651,15.651
76,4199,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.654,0.36808,0.35252,0.3204,0.58654,0.4884,0.4815,3050.954,0.933,0.728,0,0,0.933,6.493,6.493
76,4455,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.94066,0.36808,0.35252,0.3204,0.58908,0.49062,0.4778,3090.465,0.934,0.706,0,0,0.934,5.896,5.896
76,4458,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.94038,0.36808,0.35252,0.3204,0.5939,0.49697,0.49089,3282.067,1.068,0.775,0,0,1.068,15.861,15.861
76,4863,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.863,0.36808,0.35252,0.3204,0.59314,0.49396,0.48545,3214.053,1.007,0.741,0,0,1.007,8.506,8.506
76,5117,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.89931,0.36808,0.35252,0.3204,0.5887,0.49141,0.48441,3482.901,1.339,0.838,0,0,1.339,25.954,25.954
76,5259,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.80964,0.36808,0.35252,0.3204,0.59205,0.49286,0.48055,3137.725,0.966,0.711,0,0,0.966,7.672,7.672
76,5470,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.97257,0.36808,0.35252,0.3204,0.59679,0.49766,0.48928,3341.338,1.092,0.782,0,0,1.092,15.221,15.221
76,5665,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.8975,0.36808,0.35252,0.3204,0.58521,0.48855,0.4805,3338.81,1.153,0.759,0,0,1.153,17.264,17.264
76,5676,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.67086,0.36808,0.35252,0.3204,0.55883,0.46621,0.45511,2563.856,0.675,0.493,0,0,0.675,0,0
76,5814,20,500,0.08165,0.1024,4,3,3.1,6,5,2,360,1.6,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87598,0.36808,0.35252,0.3204,0.59354,0.49408,0.48693,3141.724,0.979,0.809,0,0,0.979,8.79,8.79
77,139,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.94245,0.35838,0.35838,0.31544,0.59635,0.4604,0.44685,630.374,1.064,0.966,0,0,1.064,7.967,4.037
77,334,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.70975,0.35838,0.35838,0.31544,0.573,0.44407,0.43361,580.002,0.876,0.765,0,0,0.876,2.823,2.823
77,410,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.86316,0.35838,0.35838,0.31544,0.59092,0.45214,0.44212,599.237,0.921,0.871,0,0,0.921,4.258,4.258
77,496,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.86783,0.35838,0.35838,0.31544,0.57882,0.44683,0.43571,565.314,0.837,0.754,0,0,0.837,1.608,1.608
77,949,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.87415,0.35838,0.35838,0.31544,0.5945,0.45516,0.44276,596.899,0.94,0.863,0,0,0.94,5.057,5.057
77,960,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,1.04718,0.35838,0.35838,0.31544,0.57577,0.44337,0.43299,564.567,0.821,0.744,0,0,0.821,1.458,1.458
77,962,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.87021,0.35838,0.35838,0.31544,0.49419,0.43204,0.40191,639.453,1.075,0.929,0,0,1.075,9.804,4.889
77,990,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,1.03151,0.35838,0.35838,0.31544,0.57478,0.44025,0.42993,566.68,0.816,0.669,0,0,0.816,1.245,1.245
77,998,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.85416,0.35838,0.35838,0.31544,0.5745,0.44308,0.43136,616.347,1.004,0.887,0,0,1.004,6.557,6.557
77,1045,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.91277,0.35838,0.35838,0.31544,0.55026,0.43285,0.41794,603.364,0.914,0.747,0,0,0.914,3.882,3.882
77,1052,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.87233,0.35838,0.35838,0.31544,0.58399,0.44362,0.43577,569.358,0.821,0.795,0,0,0.821,1.381,1.381
77,2476,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.68664,0.35838,0.35838,0.31544,0.53308,0.41367,0.40351,448.104,0.614,0.57,0,0,0.614,0,0
77,2510,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.68771,0.35838,0.35838,0.31544,0.58072,0.44156,0.43347,571.679,0.847,0.725,0,0,0.847,2.05,2.05
77,2990,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.91294,0.35838,0.35838,0.31544,0.59906,0.45609,0.44703,637.286,1.074,0.972,0,0,1.074,8.609,4.367
77,3282,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.66616,0.35838,0.35838,0.31544,0.57649,0.44065,0.43107,568.51,0.838,0.718,0,0,0.838,1.678,1.678
77,3285,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.89537,0.35838,0.35838,0.31544,0.59445,0.45853,0.44689,622.933,1.005,0.874,0,0,1.005,7.919,7.919
77,3319,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.93012,0.35838,0.35838,0.31544,0.59966,0.46016,0.44723,652.177,1.124,0.982,0,0,1.124,12.566,6.364
77,3749,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96949,0.35838,0.35838,0.31544,0.56504,0.44332,0.43007,612.529,0.98,0.859,0,0,0.98,6.291,6.291
77,4199,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.69559,0.35838,0.35838,0.31544,0.58275,0.44361,0.43377,559.111,0.847,0.797,0,0,0.847,1.977,1.977
77,4455,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.87609,0.35838,0.35838,0.31544,0.58678,0.44452,0.43671,568.669,0.853,0.784,0,0,0.853,1.884,1.884
77,4458,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.88741,0.35838,0.35838,0.31544,0.59312,0.45665,0.44211,621.14,1.01,0.897,0,0,1.01,8.429,8.429
77,4863,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88487,0.35838,0.35838,0.31544,0.59261,0.45428,0.44105,599.611,0.933,0.858,0,0,0.933,4.524,4.524
77,5117,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.8662,0.35838,0.35838,0.31544,0.59425,0.45816,0.44547,662.959,1.157,0.969,0,0,1.157,12.524,6.31
77,5259,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.7974,0.35838,0.35838,0.31544,0.5855,0.44795,0.43769,575.881,0.876,0.786,0,0,0.876,2.53,2.53
77,5470,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.94981,0.35838,0.35838,0.31544,0.59598,0.45686,0.44572,631.893,1.001,0.865,0,0,1.001,7.447,7.447
77,5665,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.87335,0.35838,0.35838,0.31544,0.58964,0.45311,0.44156,641.182,1.053,0.919,0,0,1.053,8.643,8.643
77,5676,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.69322,0.35838,0.35838,0.31544,0.55275,0.42387,0.41371,459.81,0.624,0.546,0,0,0.624,0,0
77,5814,20,500,0.08165,0.1024,4,4,3.1,2,2,2,64,1,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.87798,0.35838,0.35838,0.31544,0.59401,0.45695,0.44499,588.392,0.925,0.952,0,0,0.952,4.426,2.264
78,139,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.95949,0.37769,0.36783,0.32712,0.60843,0.47129,0.46383,840.06,1.022,0.989,0,0,1.022,7.857,4.025
78,334,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.71043,0.37769,0.36783,0.32712,0.62271,0.47693,0.46609,805.035,0.948,0.847,0,0,0.948,5.554,5.554
78,410,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.90112,0.37769,0.36783,0.32712,0.63226,0.48328,0.47265,883.455,1.129,0.933,0,0,1.129,11.472,5.743
78,496,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.89843,0.37769,0.36783,0.32712,0.6169,0.47594,0.4684,819.269,0.976,0.85,0,0,0.976,6.277,6.277
78,949,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.91237,0.37769,0.36783,0.32712,0.633,0.48626,0.47752,890.884,1.194,0.98,0,0,1.194,15.288,7.707
78,960,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.97966,0.37769,0.36783,0.32712,0.61679,0.47506,0.46642,880.377,1.152,0.975,0,0,1.152,11.726,5.918
78,962,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.88143,0.37769,0.36783,0.32712,0.55926,0.45362,0.4442,920.494,1.293,1.014,0,0,1.293,25.288,12.797
78,990,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.98168,0.37769,0.36783,0.32712,0.62958,0.48392,0.4754,861.186,1.091,1.001,0,0,1.091,9.591,4.902
78,998,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.9143,0.37769,0.36783,0.32712,0.60478,0.46634,0.45882,837.36,1.037,0.92,0,0,1.037,7.177,7.177
78,1045,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.88915,0.37769,0.36783,0.32712,0.6024,0.46581,0.45778,868.481,1.059,0.831,0,0,1.059,8.371,8.371
78,1052,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.88074,0.37769,0.36783,0.32712,0.62745,0.48066,0.46863,804.393,0.94,0.913,0,0,0.94,5.489,2.747
78,2476,20,500,0.08165,0.1024,4,4,3.1,3,2,2,96,1.5,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67567,0.37769,0.36783,0.32712,0.58311,0.44741,0.437,662.261,0.714,0.672,0,0,0.714,0,0
