PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.7347347347347347,0.9927852803273676,0.5869474360886907,0.24882933266462598
0.7367367367367368,0.9929273423844623,0.5884606041861443,0.24986969684650262
0.7387387387387387,0.993066554833085,0.5899683567675388,0.25090953288067275
0.7407407407407407,0.9932029753766008,0.5914707052637244,0.2519488313705284
0.7427427427427428,0.9933366605546159,0.5929676612251422,0.25298758301645774
0.7447447447447447,0.993467665765831,0.5944592363189387,0.2540257786150987
0.7467467467467468,0.9935960452904775,0.5959454423261243,0.2550634090585963
0.7487487487487487,0.9937218523123419,0.5974262911387755,0.2561004653338645
0.7507507507507507,0.9938451389403851,0.5989017947572808,0.25713693852185265
0.7527527527527528,0.9939659562299629,0.6003719652876294,0.258172819796816
0.7547547547547547,0.9940843542036528,0.6018368149387407,0.25920810042559084
0.7567567567567568,0.994200381871696,0.6032963560198379,0.2602427717668745
0.7587587587587588,0.9943140872520564,0.604750600937859,0.2612768252705082
0.7607607607607607,0.9944255173901068,0.606199562194912,0.2623102524767672
0.7627627627627628,0.9945347183779458,0.6076432523857669,0.26334304501565164
0.7647647647647647,0.994641735373353,0.6090816841953886,0.26437519460618486
0.7667667667667668,0.9947466126183854,0.6105148703965085,0.26540669305571496
0.7687687687687688,0.9948493934576251,0.6119428238472338,0.26643753225922007
0.7707707707707707,0.9949501203560809,0.6133655574886945,0.26746770419861937
0.7727727727727728,0.9950488349167499,0.6147830843427285,0.26849720094208734
0.7747747747747747,0.9951455778978465,0.6161954175096025,0.2695260146433731
0.7767767767767768,0.9952403892297024,0.6176025701657689,0.27055413754112373
0.7787787787787788,0.9953333080313438,0.6190045555616596,0.2715815619582118
0.7807807807807807,0.9954243726267522,0.6204013870195135,0.2726082803010681
0.7827827827827828,0.9955136205608125,0.6217930779312406,0.27363428505901743
0.7847847847847848,0.9956010886149554,0.6231796417563172,0.27465956880361986
0.7867867867867868,0.9956868128224978,0.6245610920197192,0.27568412418801536
0.7887887887887888,0.995770828483688,0.6259374423098841,0.27670794394627357
0.7907907907907907,0.9958531701804598,0.6273087062767095,0.2777310208927472
0.7927927927927928,0.9959338717909004,0.628674897629582,0.27875334792143025
0.7947947947947948,0.9960129665034384,0.630036030135438,0.27977491800531973
0.7967967967967968,0.9960904868307553,0.6313921176168574,0.28079572419578247
0.7987987987987988,0.9961664646234265,0.6327431739501868,0.28181575962192573
0.8008008008008007,0.9962409310832963,0.6340892130636934,0.2828350174899721
0.8028028028028028,0.9963139167765905,0.6354302489357507,0.2838534910826386
0.8048048048048048,0.9963854516467746,0.6367662955930518,0.2848711737585197
0.8068068068068068,0.9964555650271573,0.6380973671088531,0.2858880589514755
0.8088088088088088,0.9965242856532487,0.6394234776012472,0.28690414017002264
0.8108108108108109,0.9965916416748742,0.6407446412314634,0.2879194109967304
0.8128128128128128,0.9966576606680503,0.642060872202197,0.2889338650876207
0.8148148148148148,0.9967223696466263,0.6433721847559661,0.2899474961715719
0.8168168168168168,0.9967857950736959,0.6446785931734957,0.29096029804972734
0.8188188188188188,0.9968479628727833,0.6459801117721283,0.291972264594907
0.8208208208208209,0.9969088984388075,0.6472767549042618,0.2929833897510245
0.8228228228228228,0.9969686266488291,0.6485685369558132,0.2939936675325068
0.8248248248248248,0.9970271718725847,0.6498554723447076,0.2950030920237188
0.8268268268268268,0.9970845579828103,0.6511375755193939,0.2960116573783923
0.8288288288288288,0.9971408083653606,0.6524148609573839,0.2970193578190572
0.8308308308308309,0.9971959459291257,0.6536873431638175,0.2980261876364789
0.8328328328328328,0.9972499931157509,0.6549550366700514,0.29903214118909854
0.8348348348348348,0.9973029719091612,0.6562179560322723,0.30003721290247676
0.8368368368368369,0.9973549038448959,0.6574761158301331,0.3010413972687424
0.8388388388388388,0.997405810019257,0.6587295306654136,0.30204468884604446
0.8408408408408409,0.9974557110982731,0.6599782151607028,0.3030470822580081
0.8428428428428428,0.9975046273264842,0.6612221839581045,0.3040485721931945
0.8448448448448448,0.9975525785355496,0.6624614517179659,0.30504915340456484
0.8468468468468469,0.9975995841526836,0.6636960331176265,0.3060488207089478
0.8488488488488488,0.9976456632089207,0.6649259428501904,0.30704756898651053
0.8508508508508509,0.9976908343472146,0.6661511956233188,0.3080453931802348
0.8528528528528528,0.9977351158303738,0.6673718061580448,0.3090422882953947
0.8548548548548548,0.9977785255488376,0.6685877891876071,0.31003824939904057
0.8568568568568569,0.9978210810282948,0.6697991594563061,0.3110332716194848
0.8588588588588588,0.9978627994371478,0.6710059317183787,0.31202735014579214
0.8608608608608609,0.9979036975938272,0.6722081207368942,0.3130204802272738
0.8628628628628628,0.9979437919739566,0.6734057412826682,0.3140126571729846
0.8648648648648649,0.9979830987173736,0.6745988081331978,0.31500387635122484
0.8668668668668669,0.9980216336350081,0.6757873360716139,0.31599413318904446
0.8688688688688688,0.9980594122156204,0.6769713398856536,0.316983423171752
0.8708708708708709,0.9980964496324038,0.6781508343666501,0.31797174184242677
0.8728728728728729,0.9981327607494518,0.6793258343085415,0.3189590848014341
0.8748748748748749,0.998168360128094,0.6804963545068973,0.31994544770594485
0.8768768768768769,0.9982032620331043,0.681662409757962,0.3209308262694581
0.8788788788788788,0.9982374804387812,0.6828240148577172,0.32191521626132785
0.8808808808808809,0.9982710290349053,0.6839811846009599,0.322898613506292
0.8828828828828829,0.9983039212325742,0.6851339337803982,0.32388101388400636
0.8848848848848849,0.9983361701699203,0.6862822771857635,0.3248624133285811
0.8868868868868869,0.9983677887177097,0.6874262296029388,0.3258428078281209
0.8888888888888888,0.998398789484829,0.6885658058131033,0.32682219342426866
0.8908908908908909,0.9984291848236576,0.6897010205918941,0.32780056621175263
0.8928928928928929,0.9984589868353327,0.6908318887085811,0.32877792233793623
0.8948948948948949,0.998488207374905,0.6919584249252602,0.32975425800237257
0.8968968968968969,0.9985168580563887,0.6930806439960585,0.3307295694563608
0.8988988988988988,0.9985449502577098,0.6941985606663583,0.33170385300250693
0.9009009009009009,0.9985724951255517,0.6953121896720328,0.3326771049942878
0.9029029029029029,0.9985995035801015,0.6964215457386969,0.3336493218356172
0.9049049049049049,0.9986259863197,0.6975266435809742,0.3346204999804169
0.9069069069069069,0.9986519538253953,0.6986274979017757,0.3355906359321895
0.9089089089089089,0.9986774163654037,0.699724123391594,0.33655972624359587
